parlamentar_id,id_proposicao,tipo,numero,ano,ementa
191923,2643085,RPD,2,0,Requerimento de Votação Nominal - REQ 111/2026 CREDN
191923,2643084,RPD,2,0,Requerimento de Votação Nominal
191923,2643083,RPD,1,0,Requerimento de Retirada de Matéria da Pauta
191923,2643082,RPD,1,0,Requerimento de Retirada de Matéria da Pauta - REQ 104/2026 CREDN
191923,2643081,RPD,2,0,Requerimento de Votação Nominal
191923,2643080,RPD,1,0,Requerimento de Retirada de Matéria da Pauta
191923,2643079,RPD,1,0,Requerimento de Retirada de Matéria da Pauta - REQ 103/2026 CREDN
191923,2643078,RPD,2,0,Requerimento de Votação Nominal
191923,2643077,RPD,4,0,Requerimento de Votação Nominal - REQ 121/2026 CREDN
191923,2643076,RPD,1,0,Requerimento de Retirada de Matéria da Pauta - REQ 101/2026 CREDN
191923,2643075,RPD,3,0,Requerimento de Votação Nominal
191923,2643074,RPD,3,0,Requerimento de Retirada de Matéria da Pauta - REQ 121/2026 CREDN
191923,2643073,RPD,2,0,Requerimento de Retirada de Matéria da Pauta - REQ 105/2026 CREDN
191923,2643072,RPD,3,0,Requerimento de Votação Nominal
191923,2643071,RPD,2,0,Requerimento de Retirada de Matéria da Pauta
191923,2643070,RPD,2,0,Requerimento de Retirada de Matéria da Pauta - REQ 120/2026 CREDN
191923,2643068,RPD,1,0,Requerimento de Votação Nominal
191923,2643067,RPD,2,0,Requerimento de Votação Nominal
191923,2643066,RPD,2,0,Requerimento de Votação Nominal
191923,2643065,RPD,1,0,Requerimento de Retirada de Matéria da Pauta - REQ 114/2026 CREDN
191923,2643063,RPD,1,0,Requerimento de Retirada de Matéria da Pauta - REQ 108/2026 CREDN
191923,2643061,RPD,2,0,Requerimento de Votação Nominal
220700,2643776,PL,5076,2026,"Institui a Lei de Proteção da Soberania Econômica Nacional contra a Aplicação Extraterritorial de Medidas Estrangeiras, dispõe sobre a proteção das pessoas submetidas à jurisdição brasileira contra medidas coercitivas unilaterais incompatíveis com o ordenamento jurídico nacional, e dá outras providências."
220700,2643283,PL,5042,2026,"Determina que as despesas de capital e parcela das despesas custeadas com receitas próprias de autarquias federais não sejam alcançadas pelo mecanismo de limitação de empenho e movimentação financeira previsto na LRF, e não sejam incluídas na base de cálculo e nos limites estabelecidos no Novo Arcabouço Fiscal para as despesas primárias do Governo Federal."
220700,2637237,PL,3479,2026,"Estabelece o marco legal do Registro Nacional de Beneficiários Finais, dispõe sobre a integração, atualização, verificação, interoperabilidade e acesso às informações relativas aos beneficiários finais de pessoas jurídicas e estruturas legais, e fortalece os mecanismos de prevenção à lavagem de dinheiro, corrupção, evasão fiscal, ocultação patrimonial e infiltração da criminaliza organizada na economia formal."
220700,2631190,PEC,13,2026,"Altera o art. 9º da Emenda Constitucional nº 132, de 20 de dezembro de 2023, para permitir a concessão de créditos do Imposto sobre Bens e Serviços através de fomento indireto a doadores e patrocinadores de projetos culturais e esportivos."
220700,2623462,REC,11,2026,"Recurso contra a tramitação conclusiva do Projeto de Lei nº 4.262/2023, que “Altera a Lei nº 5.517, de 23 de outubro de 1968, para instituir o Exame de Habilitação Profissional em Medicina Veterinária.”"
220700,2622093,REQ,2648,2026,"Requer a inclusão na Ordem do Dia o Projeto de Lei Complementar nº 185, de 2024 que ""Regulamenta a aposentadoria especial dos agentes comunitários de saúde e dos agentes de combate às endemias""."
220700,2622066,REQ,2645,2026,"Requer a inclusão na Ordem do Dia o Projeto de Lei Complementar nº 185, de 2024 que ""Regulamenta a aposentadoria especial dos agentes comunitários de saúde e dos agentes de combate às endemias""."
220700,2620089,PL,2087,2026,"Reconhece a Festa de Nossa Senhora do Carmo realizada no Município de Piracuruca, no Estado do Piauí, como manifestação da cultura nacional."
220700,2620087,PL,2086,2026,"Declara a Festa de Nossa Senhora Mãe da Divina Graça, padroeira da Diocese e da cidade de Parnaíba, no Estado do Piauí, como manifestação da cultura nacional."
220700,2619578,RPD,13,0,Requerimento de Retirada de Matéria da Pauta - PL 3178/2024
220700,2618449,PRL,1,0,"Parecer do Relator, Dep. Florentino Neto (PT-PI), pela não implicação da matéria em aumento ou diminuição da receita ou da despesa públicas, não cabendo pronunciamento quanto à adequação financeira e orçamentária do PL 474/22, e da emenda 1 da Comissão de Trabalho; e, no mérito, pela rejeição do PL 474/22, e da emenda 1 da CTRAB."
220700,2617164,REC,7,2026,"Recurso contra a tramitação conclusiva do Projeto de Lei nº 580/2023, que “submete a desconstituição da coisa julgada tributária, contrária à decisão proferida em controle concentrado ou em sede de repercussão geral, à ação rescisória”."
220700,2616663,PL,1853,2026,"Autoriza a União a instituir empresa estatal, ou subsidiária de sociedade de economia mista federal, para atuar na distribuição de combustíveis, biocombustíveis e gás liquefeito de petróleo (GLP), autoriza a recomposição da presença pública em ativos estratégicos do abastecimento nacional, e estabelece diretrizes para a soberania energética, a segurança do abastecimento, a modicidade de preços e a defesa do consumidor."
220700,2615935,PL,1808,2026,"Proíbe a exploração, a oferta, a promoção e a facilitação de apostas de quota fixa em todo o território nacional, revoga dispositivos das Leis nº 13.756, de 12 de dezembro de 2018, e nº 14.790, de 29 de dezembro de 2023, estabelece medidas de bloqueio de acesso, remoção de aplicações, interrupção de fluxos financeiros, responsabilização de intermediários e proteção de conteúdos de interesse público, e dá outras providências."
220700,2615287,PL,1754,2026,"Institui a TerraBras, empresa pública destinada à defesa da soberania nacional e ao aproveitamento dos minerais críticos ou estratégicos; estabelece o regime de partilha da produção mineral; altera o Decreto-Lei nº 227, de 28 de fevereiro de 1967, a Lei nº 8.970, de 28 de dezembro de 1994, e a Lei nº 13.575, de 26 de dezembro de 2017; e dá outras providências."
220700,2614423,PL,1685,2026,"Dispõe sobre a obrigatoriedade de aceitação, no âmbito do Sistema Único de Saúde (SUS), de laudos, exames e relatórios médicos emitidos por profissionais da rede privada para fins de encaminhamento, regulação e continuidade de tratamento na rede pública de saúde, e dá outras providências."
220700,2613701,PRL,1,0,"Parecer do Relator, Dep. Florentino Neto (PT-PI), pela não implicação da matéria em aumento ou diminuição da receita ou da despesa públicas, não cabendo pronunciamento quanto à adequação financeira e orçamentária do Projeto de Lei nº 3.618, de 2023; e, no mérito, pela aprovação."
220700,2613696,PRL,1,0,"Parecer do Relator, Dep. Florentino Neto (PT-PI), pela incompatibilidade e inadequação financeira e orçamentária do Projeto de Lei Complementar nº
97/2019; do Substitutivo adotado pela Comissão de Desenvolvimento Econômico, Indústria, Comércio e Serviços; e do PLP 196/2020, apensado."
220700,2613617,PRL,1,0,"Parecer do Relator, Dep. Florentino Neto (PT-PI), pela não implicação da matéria em aumento ou diminuição da receita ou da despesa públicas, não cabendo pronunciamento quanto à adequação financeira e orçamentária do PL 555/2022 e da Emenda 1 da CFT; e, no mérito, pela rejeição do PL 555/2022 e da Emenda 1 da CFT."
220700,2612368,PL,1438,2026,"Altera a Lei nº 14.300, de 6 de janeiro de 2022, que institui o marco legal da microgeração e minigeração distribuída, o Sistema de Compensação de Energia Elétrica (SCEE) e o Programa de Energia Renovável Social (PERS), para garantir a isenção do pagamento de componentes tarifárias pelo uso da rede elétrica por consumidores-geradores de energia solar e outras fontes renováveis."
220700,2609679,EMP,20,0,"Emenda com o objetivo de assegurar transparência, controle institucional e acompanhamento parlamentar das medidas de resolução e supervisão do sistema financeiro nacional."
220700,2608629,REC,3,2026,Recurso contra apreciação conclusiva do Projeto de Lei n° 4.890 de 2024.
220700,2608574,PL,1138,2026,"Institui a Política Nacional de Programas e Grupos Reflexivos sobre Masculinidades, Prevenção da Violência e Cultura de Paz, estabelece seus princípios, objetivos e diretrizes, e dá outras providências"
220700,2607733,REQ,1355,2026,Requer o registro da Frente Parlamentar em Defesa da Política Nacional de Plantas Medicinais e Fitoterápicos
220700,2607443,PL,1008,2026,"Altera a Lei nº 11.340, de 7 de agosto de 2006 (Lei Maria da Penha), para estabelecer princípios e diretrizes para a cobertura jornalística e publicitária da violência contra a mulher, promovendo a informação responsável e a proteção das vítimas, com respeito à liberdade de imprensa."
220700,2602039,RPD,12,0,Requerimento de Adiamento da Votação
220700,2602038,RPD,11,0,Requerimento de Adiamento da Discussão - PL 4790/2024
220700,2602034,RPD,10,0,Requerimento de Votação Nominal
220700,2602033,RPD,9,0,Requerimento de Retirada de Matéria da Pauta
220700,2602032,RPD,15,0,Requerimento de Adiamento da Votação
220700,2602031,RPD,14,0,Requerimento de Adiamento da Discussão - PL 690/2023
220700,2602030,RPD,12,0,Requerimento de Votação Nominal
220700,2602028,RPD,11,0,Requerimento de Retirada de Matéria da Pauta
220700,2602027,RPD,12,0,Requerimento de Adiamento da Votação
220700,2602026,RPD,11,0,Requerimento de Adiamento da Discussão - PL 342/2022
220700,2602025,RPD,10,0,Requerimento de Votação Nominal
220700,2602024,RPD,9,0,Requerimento de Retirada de Matéria da Pauta
220700,2602021,RPD,8,0,Requerimento de Adiamento da Votação
220700,2602020,RPD,7,0,Requerimento de Adiamento da Discussão - PL 1732/2025
220700,2602018,RPD,6,0,Requerimento de Votação Nominal
220700,2602017,RPD,5,0,Requerimento de Retirada de Matéria da Pauta
220700,2602015,RPD,26,0,Requerimento de Adiamento da Votação
220700,2602014,RPD,25,0,Requerimento de Adiamento da Discussão - PL 3580/2024
220700,2602012,RPD,24,0,Requerimento de Votação Nominal
220700,2602011,RPD,23,0,Requerimento de Retirada de Matéria da Pauta
220700,2602010,RPD,12,0,Requerimento de Adiamento da Votação
220700,2602009,RPD,11,0,Requerimento de Adiamento da Discussão - PL 2147/2025
220700,2602008,RPD,10,0,Requerimento de Votação Nominal
220700,2602006,RPD,9,0,Requerimento de Retirada de Matéria da Pauta
220700,2602004,RPD,10,0,Requerimento de Adiamento da Votação
220697,2646331,REQ,40,2026,"Requer inclusão de convidado em audiência pública no âmbito da Comissão de Desenvolvimento do Req. 38/2026 CDE, para aprofundar o debate do Projeto de Lei nº 5.960/2025 que “Institui o Marco de Fomento à Economia Digital no Brasil”."
220697,2646330,PL,5338,2026,"Institui a Lei Sinal de Risco, sobre a comunicação emergencial de situações de risco concreto e grave à vida ou à integridade física identificadas no âmbito de serviços digitais."
220697,2645912,EMP,2,0,Dispõe sobre regras relativas a    benefícios tributários e despesas obrigatórias no exercício de 2026.
220697,2645811,EMC,79,2026,Dá nova redação à MPV 1357/2026
220697,2645782,EMC,50,2026,Dá nova redação à MPV 1357/2026
220697,2644769,REQ,38,2026,"Requer a realização de audiência pública, no âmbito da Comissão de Desenvolvimento Econômico, para aprofundar o debate sobre o Projeto de Lei nº 5.960, de 2025, que institui o Marco de Fomento à Economia Digital no Brasil."
220697,2644734,REQ,4125,2026,Requer a criação da Frente Parlamentar Mista pela Integração Continental e Desenvolvimento Sul-Americano
220697,2644526,PRL,1,0,"Parecer do Relator, Dep. Jadyel Alencar (REPUBLIC-PI), pela aprovação."
220697,2642360,SBT,1,0,"Acrescenta dispositivos à Lei nº 9.472, de 16 de julho de 1997 (Lei Geral de Telecomunicações), para dispor sobre a identificação obrigatória de chamadas de telemarketing e estabelecer medidas de proteção ao consumidor contra práticas abusivas"
220697,2642359,PRL,1,0,"Parecer do Relator, Dep. Jadyel Alencar (REPUBLIC-PI), pela aprovação do PL 4032/2025 e dos apensados PL 4036/2025 e PL 4148/2025, com substitutivo."
220697,2642334,PRL,1,0,"Parecer do Relator, Dep. Jadyel Alencar (REPUBLIC-PI), pela rejeição."
220697,2640403,REQ,3956,2026,Requer a criação da Frente Parlamentar Mista em Defesa do Programa Espacial Brasileiro.
220697,2640186,SBT,1,0,
220697,2640185,PRL,1,0,"Parecer do Relator, Dep. Jadyel Alencar (REPUBLIC-PI), pela aprovação, com substitutivo."
220697,2638533,PRL,1,0,"Parecer do Relator, Dep. Jadyel Alencar (REPUBLIC-PI), pela aprovação."
220697,2637865,PRL,1,0,"Parecer do Relator, Dep. Jadyel Alencar (REPUBLIC-PI), pela aprovação."
220697,2637584,PRL,1,0,"Parecer do Relator, Dep. Jadyel Alencar (REPUBLIC-PI), pela aprovação."
220697,2637582,PRL,1,0,"Parecer do Relator, Dep. Jadyel Alencar (REPUBLIC-PI), pela aprovação."
220697,2637576,PRL,1,0,"Parecer do Relator, Dep. Jadyel Alencar (REPUBLIC-PI), pela aprovação."
220697,2637573,PRL,2,0,"Submete à apreciação do Congresso Nacional o ato constante da Portaria nº 15.566, de 16 de dezembro de 2024, publicada no Diário Oficial da União de 12 de fevereiro de 2025, que outorga autorização à Associação Comunitária Nossa Senhora das Mercês, Matriz FM, para executar, pelo prazo de dez anos, sem direito de exclusividade, o serviço de radiodifusão comunitária, no Município de Bom Jesus, Estado do Piauí."
220697,2637571,PRL,1,0,"Parecer do Relator, Dep. Jadyel Alencar (REPUBLIC-PI), pela aprovação."
220697,2637569,PRL,1,0,"Parecer do Relator, Dep. Jadyel Alencar (REPUBLIC-PI), pela aprovação."
220697,2637568,PRL,1,0,"Parecer do Relator, Dep. Jadyel Alencar (REPUBLIC-PI), pela aprovação."
220697,2637567,PRL,1,0,"Parecer do Relator, Dep. Jadyel Alencar (REPUBLIC-PI), pela aprovação."
220697,2637566,PRL,1,0,"Parecer do Relator, Dep. Jadyel Alencar (REPUBLIC-PI), pela aprovação."
220697,2637565,PRL,1,0,"Parecer do Relator, Dep. Jadyel Alencar (REPUBLIC-PI), pela aprovação."
220697,2637564,PRL,1,0,"Parecer do Relator, Dep. Jadyel Alencar (REPUBLIC-PI), pela aprovação."
220697,2635440,SBT,2,0,"Altera a Lei nº 15.042, de 11 de dezembro de 2024, para disciplinar a utilização do mecanismo de ajuste de carbono nas fronteiras previsto no inciso XXVI do caput do art. 8º."
220697,2635437,PRL,2,0,"Parecer do Relator, Dep. Jadyel Alencar (REPUBLIC-PI), pela aprovação do PL 3838/24, com substitutivo."
220697,2635163,SBT,3,0,"Modifica a Lei nº 8.069, de 13 de julho de 1990 (Estatuto da Criança e do Adolescente), para dispor sobre a proteção do direito à imagem da criança e do adolescente em ambiente virtual."
220697,2635162,PRL,3,0,"Parecer do Relator, Dep. Jadyel Alencar (REPUBLIC-PI), pela aprovação, com substitutivo."
220697,2634680,PL,3254,2026,Institui o Open Asset Brasil.
220697,2633014,RPD,1,0,Requerimento de Inclusão de Matéria na Ordem do Dia para Apreciação Imediata - REQ 33/2026
220697,2632930,RPD,2,0,Requerimento de Inversão da Pauta - PL 9539/2018
220697,2632929,RPD,2,0,Requerimento de Inversão da Pauta - PL 2349/2022
220697,2632928,REQ,33,2026,"Requer realização de Audiência Pública para debater o Projeto de Lei nº 4.308/2024, que disciplina as stablecoins."
220697,2632459,REQ,31,2026,"Requer a realização de audiência pública, no âmbito da Comissão de Desenvolvimento Econômico, para debater o PL 5.960, de 2025, que Institui o Marco de Fomento à Economia Digital no Brasil, em tramitação nesta comissão."
220697,2632263,SBT,2,0,"Modifica a Lei nº 8.069, de 13 de julho de 1990 (Estatuto da Criança e do Adolescente), para dispor sobre a proteção do direito à imagem da criança e do adolescente em ambiente virtual."
220697,2632260,PRL,2,0,"Parecer do Relator, Dep. Jadyel Alencar (REPUBLIC-PI), pela aprovação, com substitutivo."
220697,2631190,PEC,13,2026,"Altera o art. 9º da Emenda Constitucional nº 132, de 20 de dezembro de 2023, para permitir a concessão de créditos do Imposto sobre Bens e Serviços através de fomento indireto a doadores e patrocinadores de projetos culturais e esportivos."
220697,2630226,SBT,1,0,"Institui exigências de compensação de pegada de carbono para produtos e serviços provenientes da União Europeia, com base na Cédula de Produto Rural Verde (CPR Verde), e dá outras providências."
220697,2630224,PRL,1,0,"Parecer do Relator, Dep. Jadyel Alencar (REPUBLIC-PI), pela aprovação, com substitutivo."
220697,2629793,PRL,1,0,"Parecer do Relator, Dep. Jadyel Alencar (REPUBLIC-PI), pela aprovação."
220697,2627437,SBT,1,0,"Altera a Lei nº 8.069, de 13 de julho de 1990, para dispor sobre a proteção do direito à imagem, à identidade, à intimidade e aos demais direitos da personalidade de crianças e adolescentes em ambiente digital."
220697,2627435,PRL,1,0,"Parecer do Relator, Dep. Jadyel Alencar (REPUBLIC-PI), pela aprovação deste, com Substitutivo."
220697,2627104,REQ,24,2026,"Requer realização de Audiência Pública para debater os impactos econômicos da nova geração de modelos de Inteligência Artificial de fronteira sobre a competitividade da economia brasileira, a estabilidade do setor financeiro, a segurança digital do setor produtivo e a proteção das infraestruturas críticas nacionais, bem como sua relação com o marco regulatório brasileiro de IA."
220697,2626091,RPD,20,0,Requerimento de Inversão da Pauta - PL 2059/2019
220697,2626090,RPD,1,0,Requerimento de Inversão da Pauta - PL 2349/2022
220697,2626089,RPD,1,0,Requerimento de Inversão da Pauta - PL 4099/2020
220697,2626087,RPD,1,0,Requerimento de Inversão da Pauta - REQ 22/2026 CDE
66385,2636567,SBT,1,0,Altera dispositivos do Código de Processo Civil Brasileiro para dispor sobre a responsabilidade das partes por Dano Processual
66385,2636446,PRL,1,0,"Parecer do Relator, Dep. Julio Arcoverde (PP-PI), pela constitucionalidade, juridicidade e técnica legislativa e, no mérito, pela aprovação do Projeto de Lei nº 6.121/2019, com substitutivo."
66385,2627583,REQ,3131,2026,"Requer, nos termos do art. 104 do Regimento Interno da Câmara dos Deputados, a retirada de tramitação da Emenda nº 1 apresentada à PEC nº 221/2019"
66385,2627399,REQ,3087,2026,"Requer a retirada de assinatura das emendas nº 1 e 2 apresentadas à PEC 211, de 2019."
66385,2626624,PRL,1,0,"Parecer do Relator, Dep. Julio Arcoverde (PP-PI), pela constitucionalidade, juridicidade e técnica legislativa do PL 4584/2024, na forma do Substitutivo da Comissão de Cultura."
66385,2626623,PRL,1,0,"Parecer do Relator, Dep. Julio Arcoverde (PP-PI), pela constitucionalidade, juridicidade e técnica legislativa."
66385,2624863,EMC,2,0,"Altera o Art. 7º inciso XII da constituição Federal, reduzindo a jornada de trabalho a 36 horas semanais em 10 anos."
66385,2624861,EMC,1,0,"Altera o Art. 7º inciso XIII da Constituição Federal, reduzindo a jornada de trabalho a 36 horas semanais em 10 anos."
66385,2623604,PEC,9,2026,"Altera o art. 228 da Constituição Federal, para reduzir a idade mínima de imputabilidade penal, nas condições que estabelece."
66385,2623563,PRL,1,0,"Parecer do Relator, Dep. Julio Arcoverde (PP-PI), pela constitucionalidade, juridicidade e técnica legislativa deste, do Projeto de Lei nº 607/2023, apensado e do Substitutivo da Comissão de Segurança Pública e Combate ao Crime Organizado."
66385,2622466,SBR,1,0,"Parecer do Relator. PROJETO DE LEI Nº 3.995, DE 2012. Acrescenta art. 197-A à Consolidação das Leis do Trabalho (CLT), aprovada pelo Decreto-Lei nº 5.452, de 1º de maio de 1943, para considerar insalubre e penosa a atividade profissional dos empregados em serviços de limpeza, asseio, conservação e coleta de lixo, e para dar outras providências."
66385,2622189,REQ,2666,2026,Requer a inclusão na Ordem do Dia do Plenário para votação imediata do Projeto de Lei Complementar nº 185/2024.
66385,2622049,PRL,1,0,"Parecer do Relator, Dep. Julio Arcoverde (PP-PI), pela constitucionalidade, juridicidade e técnica legislativa deste, dos Projetos de Lei nº 7.159/2010, 3.184/2012, 3.119/2015, 5.583/2016, 6.264/2016, 8.661/2017 e 10.865/2018, apensados, e do Substitutivo da Comissão de Saúde, com subemenda substitutiva."
66385,2617166,RCP,2,2026,"Requer, nos termos do § 3º do art. 58 da Constituição Federal e dos arts. 35, 36 e 37, do Regimento Interno da Câmara dos Deputados, a criação de Comissão Parlamentar de Inquérito, com a finalidade de investigar a prática de atos de crueldade contra animais e as circunstâncias que envolveram a morte do Cão Orelha, ocorrida em Florianópolis/SC, em 2026."
66385,2612368,PL,1438,2026,"Altera a Lei nº 14.300, de 6 de janeiro de 2022, que institui o marco legal da microgeração e minigeração distribuída, o Sistema de Compensação de Energia Elétrica (SCEE) e o Programa de Energia Renovável Social (PERS), para garantir a isenção do pagamento de componentes tarifárias pelo uso da rede elétrica por consumidores-geradores de energia solar e outras fontes renováveis."
66385,2611318,REQ,4,2026,Requer a realização de audiência pública para debater a prestação dos serviços de abastecimento de água e esgotamento sanitário no Estado do Piauí.
66385,2608981,PRL,1,0,"Parecer do Relator, Dep. Julio Arcoverde (PP-PI), pela constitucionalidade, juridicidade e técnica legislativa deste, dos Projetos de Lei n° 8003/2017, 8488/2017 e 121/2019, apensados, e do Substitutivo da Comissão de Saúde."
66385,2607763,RDF,1,0,Redação Final ao PDL 811/2025
66385,2607762,RDF,1,0,Redação Final ao PDL 715/2025
66385,2607761,RDF,1,0,Redação Final ao PDL 584/2025
66385,2607760,RDF,1,0,Redação Final ao PDL 553/2025
66385,2607574,REQ,1334,2026,"Requer a desapensação do Projeto de Lei nº 2.816, de 2011, e seus apensados, do Projeto de Lei nº 5.738, de 2019, que “Altera a Lei nº 9.503, de 23 de setembro de 1997 (Código de Trânsito Brasileiro), para dispor sobre a utilização, pelos órgãos de segurança pública da União, dos Estados e do Distrito Federal, de veículos recolhidos e sem identificação”."
66385,2607035,REQ,1288,2026,"Requer a dispensa do interstício regimental entre o primeiro e o segundo turno de deliberação da Proposta de Emenda à Constituição nº 18, de 2025."
66385,2604173,PEC,3,2026,"Altera o art. 155 da Constituição Federal para estabelecer alíquota máxima e base de cálculo exclusiva do Imposto sobre a Propriedade de Veículos Automotores – IPVA, e acrescenta dispositivos ao Ato das Disposições Constitucionais Transitórias para limitar despesas com publicidade institucional e com o Poder Legislativo."
66385,2576168,PEC,38,2025,"Altera normas sobre a Administração Pública brasileira para aperfeiçoar a governança e a gestão pública, promover a transformação digital, impulsionar a profissionalização e extinguir privilégios no serviço público."
66385,2575204,REQ,4383,2025,"Requer o apensamento da Proposta de Emenda à Constituição nº 6, de 2024, à Proposta de Emenda à Constituição nº 555, de 2006."
66385,2568074,REQ,4167,2025,"REQUERIMENTO DE QUEBRA DE INTERSTÍCIO DE 5 SESSÕES ENTRE OS 2 TURNOS DA PEC 14/2021, QUE  Altera o art. 198 da Constituição Federal para estabelecer o Sistema de Proteção Social e Valorização dos Agentes Comunitários de Saúde e Agentes de Combate às Endemias, a aposentadoria especial e exclusiva, e fixar a responsabilidade do gestor local do SUS pela regularidade do vínculo empregatício desses profissionais."
66385,2568071,REQ,4166,2025,"REQUERIMENTO DE QUEBRA DE INTERSTÍCIO DE 2 SESSÕES PARA QUE A PEC 14/2021, QUE  ""Altera o art. 198 da Constituição Federal para estabelecer o Sistema de Proteção Social e Valorização dos Agentes Comunitários de Saúde e Agentes de Combate às Endemias, a aposentadoria especial e exclusiva, e fixar a responsabilidade do gestor local do SUS pela regularidade do vínculo empregatício desses profissionais"", SEJA APRECIADA EM PLENÁRIO."
66385,2566764,EMC,15,0,Emenda PEC 18 Competências da PRF Polícia Rodoviária Federal
66385,2566762,EMC,14,0,Emenda PEC 18 - Magistério e Saúde para Policiais
66385,2566661,EMC,12,0,Emenda PEC 18 - Adicional Noturno para Policiais
66385,2566324,EMC,8,0,"Altera os art. 21, art. 22, art. 23, art. 24 e art. 144 da Constituição, para dispor sobre competências da União, dos Estados, do Distrito Federal e dos Municípios relativas à segurança pública."
66385,2566202,EMC,7,0,Emenda PEC 18 - Agentes de Trânsito
66385,2566155,EMC,6,0,"Altera os art. 21, art. 22, art. 23, art. 24 e art. 144 da Constituição, para dispor sobre competências da União, dos Estados, do Distrito Federal e dos Municípios relativas à segurança pública."
66385,2566154,EMC,5,0,"COMISSÃO ESPECIAL DESTINADA A PROFERIR PARECER À PROPOSTA DE EMENDA À CONSTITUIÇÃO No 18, DE 2025

PROPOSTA DE EMENDA À CONSTITUIÇÃO No 18, DE 2025

Altera os art. 21, art. 22, art. 23, art. 24 e art. 144 da Constituição, para dispor sobre competências da União, dos Estados, do Distrito Federal e dos Municípios relativas à segurança pública.


EMENDA Nº -
(à PEC nº 18/2025)"
66385,2566041,EMP,57,0,"Altera a legislação do imposto sobre a renda para instituir a redução do imposto devido nas bases de cálculo mensal e anual e a tributação mínima para as pessoas físicas que auferem altas rendas, e dá outras providências."
66385,2563546,EMP,39,0,"Altera a legislação do imposto sobre a renda para instituir a redução do imposto devido nas bases de cálculo mensal e anual e a tributação mínima para as pessoas físicas que auferem altas rendas, e dá outras providências."
66385,2563274,REQ,3853,2025,Requer a criação da Frente Parlamentar em defesa da indústria da musica.
66385,2561475,REQ,3818,2025,Requer a quebra de interstício para votação do segundo turno da PEC 03/2021.
66385,2558508,EMC,568,2025,Dá nova redação à MPV 1300/2025
66385,2551011,PEC,32,2025,"Esta Lei altera o artigo 5º, inciso XLIII, da Constituição Federal, o qual prevê que nos casos de crimes previstos neste inciso, a pena deverá ser cumprida integralmente em regime fechado, por eles respondendo os mandantes, os executores e os que, podendo evitá-los, se omitirem, e dá outras providências."
66385,2545770,REQ,3287,2025,Requer o Registro da Frente Parlamentar em Defesa da Educação para o Trânsito e Formação de Condutores de Veículos Automotores
66385,2545769,REQ,3286,2025,Requer a criação da “Frente Parlamentar em Defesa do Desenvolvimento da Inteligência Artificial no Brasil e de seus Usuários.”
66385,2544944,PRL,1,0,"Parecer do Relator, Dep. Julio Arcoverde (PP-PI), pela aprovação."
66385,2537335,SBT,2,0,"Assegurar aos estudantes, pessoas com deficiência, jovens de 15 a 29 anos comprovadamente carentes e idosos o acesso a pontos turísticos"
66385,2537334,PRL,3,0,"Parecer do Relator, Dep. Julio Arcoverde (PP-PI), pela aprovação deste, do PL 4118/2019, do PL 5249/2019, e do PL 2845/2022, apensados, na forma do substitutivo."
66385,2536894,RIC,4292,2025,"Requer informações ao Excelentíssimo Senhor Ministro de Estado da Fazenda FERNANDO HADDAD, sobre a criação, regulamentação e operação de serviços públicos de loteria por entes municipais, à luz da jurisprudência do Supremo Tribunal Federal e da Lei nº 14.790/2023."
66385,2536852,PL,3453,2025,"Insere parágrafo no art. 26 da Lei nº 9.394, de 1996, de diretrizes e bases da educação nacional, para incluir a educação financeira como tema transversal nos currículos do ensino fundamental e médio."
66385,2536664,REQ,2773,2025,"Requer dispensa do interstício regimental para a inclusão da Proposta de Emenda à Constituição nº 66, de 2023, na Ordem do Dia do Plenário."
66385,2526996,REQ,2343,2025,"Requer, o registro da Frente Parlamentar Mista da transparência dos precatórios – FPTP. Nos termos do ato da mesa n° 69 de novembro de 2005."
74317,2644800,PEC,16,2026,Acrescenta os art. 68-A no Ato das Disposições Constitucionais Transitórias para ratificar os registros de imóveis rurais em faixa de fronteira concedidos pelos estados antes da promulgação desta Constituição Federal e dá outras providências.
74317,2644734,REQ,4125,2026,Requer a criação da Frente Parlamentar Mista pela Integração Continental e Desenvolvimento Sul-Americano
74317,2639490,REQ,3866,2026,Requer urgência para apreciação do Projeto de Lei nº. 2585/2026 que dispõe sobre as garantias relativas à prisão de membros da Defensoria Pública.
74317,2638379,REQ,3819,2026,"Requer urgência para apreciação do Projeto de Lei Complementar nº. 179/2026 que altera a Lei Complementar nº 224, de 2025, para excepcionar da redução de benefícios fiscais e incentivos de IRPJ relativos a projetos aprovados no âmbito das políticas de desenvolvimento regional."
74317,2634042,PLP,179,2026,"Altera a Lei Complementar nº 224, de 2025, para excepcionar da redução de benefícios fiscais os incentivos de IRPJ relativos a projetos aprovados no âmbito das políticas de desenvolvimento regional."
74317,2633488,PEC,15,2026,Altera os art. 150 Constituição Federal para incluir as entidades esportivas sem fins lucrativos.
74317,2633473,PL,3186,2026,"Dispõe sobre mecanismos de regularização fiscal, ampliando os instrumentos de regularização de dívidas tributárias e não tributárias com a União, suas autarquias e fundações públicas, altera a Lei nº 13.988, de 14 de abril de 2020, e dá outras providências."
74317,2621462,EMP,4,0,"Emenda de Plenário ao PL 5415, de 2005, que ""Altera a redação do inciso VII, do art. 6º, da Lei nº 10.826, de 2003, autorizando o porte de arma para os Oficiais de Justiça."""
74317,2621322,EMP,2,0,"Altera o art. 6º da Lei n° 10.826, de 2003 (Estatuto do Desarmamento)."
